kind	id	family	support	strategy	trim	conditions
face	3285	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.non_four_sided_deferred;freeform.uv_grid_candidate
face	3286	plane	supported_analytic_template	strategy.surface.plane	convex_simple_region	cutout.filleted_slot_deferred
face	3287	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.four_sided_candidate;freeform.uv_grid_candidate
face	3288	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3289	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3290	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.non_four_sided_deferred;freeform.uv_grid_candidate
face	3291	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3292	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.non_four_sided_deferred;freeform.uv_grid_candidate
face	3293	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3294	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3295	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.four_sided_candidate;freeform.uv_grid_candidate
face	3296	torus	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;v_periodic
face	3297	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3298	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.four_sided_candidate;freeform.uv_grid_candidate
face	3299	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.four_sided_candidate;freeform.uv_grid_candidate
face	3300	torus	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;v_periodic
face	3301	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3302	torus	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;v_periodic
face	3303	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.four_sided_candidate;freeform.uv_grid_candidate
face	3304	bspline	deferred_residual_surface	reason.deferred_residual_surface	convex_simple_region	mapped.four_sided_candidate;freeform.uv_grid_candidate
face	3305	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3306	torus	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;v_periodic
face	3307	plane	supported_analytic_template	strategy.surface.plane	convex_simple_region	cutout.filleted_slot_deferred
face	3308	plane	supported_analytic_template	strategy.surface.plane	multiple_disconnected_domains	reason.multidomain_decomposition_unproven;cutout.filleted_slot_deferred
face	3309	plane	supported_analytic_template	strategy.surface.plane	multiple_disconnected_domains	reason.multidomain_decomposition_unproven;cutout.filleted_slot_deferred
face	3310	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3311	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3312	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3313	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3314	cone	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic
face	3315	cone	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic
face	3316	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3317	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3318	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3319	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3320	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3321	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3322	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3323	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3324	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3325	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3326	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3327	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3328	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3329	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3330	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3331	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3332	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3333	cylinder	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;cutout.cylindrical_bore;cutout.multi_bore_cylinder_deferred;cutout.filleted_slot_deferred
face	3334	plane	supported_analytic_template	strategy.surface.plane	multiple_disconnected_domains	reason.multidomain_decomposition_unproven;cutout.filleted_slot_deferred
face	3335	plane	supported_analytic_template	strategy.surface.plane	multiple_disconnected_domains	reason.multidomain_decomposition_unproven;cutout.filleted_slot_deferred
face	3336	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3337	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3338	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3339	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3340	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3341	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3342	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3343	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3344	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3345	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3346	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3347	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3348	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3349	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3350	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3351	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3352	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3353	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3354	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3355	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3356	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3357	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3358	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3359	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3360	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3361	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3362	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3363	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3364	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3365	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3366	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3367	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3368	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3369	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3370	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3371	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3372	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3373	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3374	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3375	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3376	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3377	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3378	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3379	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3380	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3381	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3382	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3383	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3384	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3385	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3386	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3387	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3388	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3389	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3390	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3391	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3392	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3393	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3394	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3395	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3396	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3397	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3398	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3399	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3400	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3401	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3402	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3403	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3404	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3405	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3406	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3407	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3408	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3409	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3410	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3411	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3412	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3413	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3414	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3415	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3416	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3417	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3418	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3419	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3420	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3421	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3422	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3423	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3424	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3425	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3426	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3427	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3428	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3429	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3430	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3431	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3432	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3433	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3434	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3435	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3436	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3437	plane	supported_analytic_template	strategy.surface.plane	multiple_disconnected_domains	reason.multidomain_decomposition_unproven;cutout.filleted_slot_deferred
face	3438	plane	supported_analytic_template	strategy.surface.plane	multiple_disconnected_domains	reason.multidomain_decomposition_unproven;cutout.filleted_slot_deferred
face	3439	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3440	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3441	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3442	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3443	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3444	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3445	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3446	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3447	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3448	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3449	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3450	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3451	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3452	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3453	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3454	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3455	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
face	3456	bspline	deferred_residual_surface	reason.deferred_residual_surface	full_periodic_with_cap_boundaries	u_periodic;mapped.non_four_sided_deferred;freeform.general_deferred
